project,class_name,method_name,target_class_name,label
traccar,DateBuilder,setSecond,Calendar,0
traccar,DateBuilder,addSeconds,Calendar,0
traccar,DateBuilder,setMillis,Calendar,0
traccar,DateBuilder,addMillis,Calendar,0
traccar,DateBuilder,getDate,Calendar,0
traccar,Log,setupLogger,Config,1
traccar,LogAction,LogAction,Storage,0
traccar,LogAction,create,BaseModel,0
traccar,LogAction,edit,BaseModel,0
traccar,LogAction,storeAction,Storage,0
traccar,SessionHelper,userLogin,User,0
traccar,WebHelper,retrieveWebUrl,Config,0
traccar,AttributeUtil,lookup,CacheManager,0
traccar,AttributeUtil,getDevicePassword,CacheManager,0
traccar,DeviceUtil,resetStatus,Storage,0
traccar,DeviceUtil,getAccessibleDevices,Storage,0
traccar,GeofenceUtil,getCurrentGeofences,Position,0
traccar,UserUtil,isEmpty,Storage,1
traccar,UserUtil,getDistanceUnit,User,0
traccar,UserUtil,getSpeedUnit,User,0
traccar,UserUtil,getVolumeUnit,User,0
traccar,UserUtil,getTimezone,User,0
traccar,UserUtil,lookupStringAttribute,User,1
traccar,UserUtil,setUserDefaults,Config,1
traccar,LogMailManager,sendMessage,User,0
traccar,LogMailManager,sendMessage,User,0
traccar,SmtpMailManager,SmtpMailManager,StatisticsManager,0
traccar,SmtpMailManager,copyBooleanProperty,PropertiesProvider,1
traccar,SmtpMailManager,copyStringProperty,PropertiesProvider,1
traccar,SmtpMailManager,getProperties,PropertiesProvider,1
traccar,SmtpMailManager,getEmailEnabled,Config,1
traccar,SmtpMailManager,sendMessage,User,0
traccar,SmtpMailManager,sendMessage,StatisticsManager,0
traccar,CellTower,fromLacCid,Config,0
traccar,CellTower,fromCidLac,Config,0
traccar,Event,Event,Position,0
traccar,Geofence,setArea,GeofenceGeometry,0
traccar,Geofence,getGeometry,GeofenceGeometry,0
traccar,Geofence,setGeometry,GeofenceGeometry,1
traccar,Network,addCellTower,CellTower,0
traccar,Network,addWifiAccessPoint,WifiAccessPoint,0
traccar,QueuedCommand,fromCommand,Command,1
traccar,User,compare,User,1
traccar,NotificationFormatter,NotificationFormatter,TextTemplateFormatter,0
traccar,NotificationFormatter,formatMessage,TextTemplateFormatter,0
traccar,NotificatorManager,NotificatorManager,Config,0
traccar,PropertiesProvider,PropertiesProvider,Config,0
traccar,PropertiesProvider,PropertiesProvider,ExtendedModel,0
traccar,PropertiesProvider,getString,ExtendedModel,0
traccar,PropertiesProvider,getInteger,ExtendedModel,0
traccar,PropertiesProvider,getBoolean,ExtendedModel,0
traccar,TextTemplateFormatter,TextTemplateFormatter,TokenManager,0
traccar,TextTemplateFormatter,prepareContext,TokenManager,1
traccar,Notificator,Notificator,NotificationFormatter,0
traccar,Notificator,send,NotificationFormatter,1
traccar,Notificator,send,Position,0
traccar,NotificatorCommand,NotificatorCommand,CommandsManager,0
traccar,NotificatorCommand,send,CommandsManager,0
traccar,NotificatorFirebase,NotificatorFirebase,CacheManager,0
traccar,NotificatorFirebase,send,CacheManager,0
traccar,NotificatorMail,NotificatorMail,NotificationFormatter,0
traccar,NotificatorMail,send,Position,0
traccar,NotificatorPushover,NotificatorPushover,NotificationFormatter,0
traccar,NotificatorPushover,send,Position,0
traccar,NotificatorSms,NotificatorSms,StatisticsManager,0
traccar,NotificatorSms,send,StatisticsManager,0
traccar,NotificatorTelegram,NotificatorTelegram,NotificationFormatter,0
traccar,NotificatorTelegram,createLocationMessage,Position,1
traccar,NotificatorTelegram,send,Position,1
traccar,NotificatorTraccar,NotificatorTraccar,CacheManager,0
traccar,NotificatorTraccar,send,CacheManager,0
traccar,NotificatorWeb,NotificatorWeb,NotificationFormatter,0
traccar,NotificatorWeb,send,ConnectionManager,0
traccar,AdmProtocol,AdmProtocol,Config,0
traccar,AdmProtocolEncoder,encodeCommand,Command,1
traccar,AisProtocol,AisProtocol,Config,0
traccar,AisProtocolDecoder,decodePayload,BitBuffer,0
traccar,AlematicsProtocol,AlematicsProtocol,Config,0
traccar,AlematicsProtocolDecoder,decodeExtras,Parser,0
traccar,AnytrekProtocol,AnytrekProtocol,Config,0
traccar,ApelProtocol,ApelProtocol,Config,0
traccar,AplicomProtocol,AplicomProtocol,Config,0
traccar,AplicomProtocolDecoder,decodeEventData,Position,0
traccar,AplicomProtocolDecoder,decodeCanData,Position,0
traccar,AplicomProtocolDecoder,decodeD,Position,0
traccar,AplicomProtocolDecoder,decodeE,Position,1
traccar,AplicomProtocolDecoder,decodeH,Position,0
traccar,AplicomProtocolDecoder,decodeEB,Position,1
traccar,AplicomProtocolDecoder,decodeF,Position,0
traccar,AppelloProtocol,AppelloProtocol,Config,0
traccar,AquilaProtocol,AquilaProtocol,Config,0
traccar,Ardi01Protocol,Ardi01Protocol,Config,0
traccar,ArknavProtocol,ArknavProtocol,Config,0
traccar,ArknavX8Protocol,ArknavX8Protocol,Config,0
traccar,ArmoliProtocol,ArmoliProtocol,Config,0
traccar,ArnaviBinaryProtocolDecoder,decodePosition,DeviceSession,1
traccar,ArnaviProtocol,ArnaviProtocol,Config,0
traccar,ArnaviProtocolDecoder,setInjector,ArnaviBinaryProtocolDecoder,0
traccar,ArnaviProtocolDecoder,decode,ArnaviBinaryProtocolDecoder,0
traccar,AstraProtocol,AstraProtocol,Config,0
traccar,At2000Protocol,At2000Protocol,Config,0
traccar,AtrackProtocol,AtrackProtocol,Config,0
traccar,AtrackProtocolDecoder,decodeBeaconData,Position,0
traccar,AtrackProtocolDecoder,readTextCustomData,Position,0
traccar,AtrackProtocolDecoder,readBinaryCustomData,Position,0
traccar,AtrackProtocolDecoder,decodeTextLine,DeviceSession,0
traccar,AtrackProtocolDecoder,decodePhoto,DeviceSession,0
traccar,AtrackProtocolDecoder,decodeBinary,DeviceSession,1
traccar,AtrackProtocolEncoder,encodeCommand,Command,0
traccar,AuroProtocol,AuroProtocol,Config,0
traccar,AustinNbProtocol,AustinNbProtocol,Config,0
traccar,AutoFonProtocol,AutoFonProtocol,Config,0
traccar,AutoFonProtocolDecoder,decodePosition,DeviceSession,1
traccar,AutoGradeProtocol,AutoGradeProtocol,Config,0
traccar,AutoTrackProtocol,AutoTrackProtocol,Config,0
traccar,AutoTrackProtocolDecoder,decodeTelemetry,DeviceSession,0
traccar,AvemaProtocol,AvemaProtocol,Config,0
traccar,Avl301Protocol,Avl301Protocol,Config,0
traccar,B2316Protocol,B2316Protocol,Config,0
traccar,BceProtocol,BceProtocol,Config,0
traccar,BceProtocolDecoder,decodeMask1,Position,0
traccar,BceProtocolDecoder,decodeMask2,Position,0
traccar,BceProtocolDecoder,decodeMask3,Position,0
traccar,BceProtocolDecoder,decodeMask4,Position,0
traccar,BceProtocolEncoder,encodeCommand,Command,0
traccar,BlackKiteProtocol,BlackKiteProtocol,Config,0
traccar,BlueProtocol,BlueProtocol,Config,0
traccar,BoxProtocol,BoxProtocol,Config,0
traccar,BstplProtocol,BstplProtocol,Config,0
traccar,C2stekProtocol,C2stekProtocol,Config,0
traccar,CalAmpProtocol,CalAmpProtocol,Config,0
traccar,CalAmpProtocolDecoder,decodePosition,DeviceSession,1
traccar,CarTrackProtocol,CarTrackProtocol,Config,0
traccar,CarcellProtocol,CarcellProtocol,Config,0
traccar,CarcellProtocolEncoder,encodeCommand,Command,1
traccar,CarscopProtocol,CarscopProtocol,Config,0
traccar,CastelProtocol,CastelProtocol,Config,0
traccar,CastelProtocolDecoder,readPosition,DeviceSession,1
traccar,CastelProtocolDecoder,createPosition,DeviceSession,1
traccar,CastelProtocolDecoder,decodeObd,Position,0
traccar,CastelProtocolDecoder,decodeStat,Position,1
traccar,CastelProtocolDecoder,decodeAlarm,Position,0
traccar,CastelProtocolDecoder,decodeSc,DeviceSession,0
traccar,CastelProtocolDecoder,decodeCc,DeviceSession,0
traccar,CastelProtocolDecoder,decodeMpip,DeviceSession,0
traccar,CastelProtocolEncoder,encodeCommand,Command,0
traccar,CautelaProtocol,CautelaProtocol,Config,0
traccar,CellocatorProtocol,CellocatorProtocol,Config,0
traccar,CellocatorProtocolDecoder,decodeStatus,DeviceSession,1
traccar,CellocatorProtocolDecoder,decodeModular,DeviceSession,1
traccar,CellocatorProtocolEncoder,encodeCommand,Command,0
traccar,CguardProtocol,CguardProtocol,Config,0
traccar,CguardProtocolDecoder,decodePosition,DeviceSession,1
traccar,CguardProtocolDecoder,decodeStatus,DeviceSession,1
traccar,CityeasyProtocol,CityeasyProtocol,Config,0
traccar,CityeasyProtocolEncoder,encodeCommand,Command,0
traccar,ContinentalProtocol,ContinentalProtocol,Config,0
traccar,CradlepointProtocol,CradlepointProtocol,Config,0
traccar,DingtekProtocol,DingtekProtocol,Config,0
traccar,DishaProtocol,DishaProtocol,Config,0
traccar,DmtHttpProtocol,DmtHttpProtocol,Config,0
traccar,DmtProtocol,DmtProtocol,Config,0
traccar,DolphinProtocol,DolphinProtocol,Config,0
traccar,DraginoProtocol,DraginoProtocol,Config,0
traccar,Dsf22Protocol,Dsf22Protocol,Config,0
traccar,DualcamProtocol,DualcamProtocol,Config,0
traccar,DwayProtocol,DwayProtocol,Config,0
traccar,EasyTrackProtocol,EasyTrackProtocol,Config,0
traccar,EasyTrackProtocolDecoder,decodeAlarm,Position,0
traccar,EasyTrackProtocolDecoder,decodeLocation,DeviceSession,1
traccar,EasyTrackProtocolDecoder,decodeCell,DeviceSession,1
traccar,EasyTrackProtocolDecoder,decodeObd,DeviceSession,1
traccar,EasyTrackProtocolEncoder,encodeCommand,Command,1
traccar,EelinkProtocol,EelinkProtocol,Config,0
traccar,EelinkProtocolDecoder,decodeStatus,Position,1
traccar,EelinkProtocolDecoder,decodeOld,DeviceSession,1
traccar,EelinkProtocolDecoder,decodeNew,DeviceSession,1
traccar,EelinkProtocolDecoder,decodeResult,DeviceSession,1
traccar,EelinkProtocolDecoder,decodeObd,DeviceSession,1
traccar,EelinkProtocolDecoder,decodePackage,DeviceSession,0
traccar,EelinkProtocolEncoder,encodeCommand,Command,0
traccar,EgtsProtocol,EgtsProtocol,Config,0
traccar,EnforaProtocol,EnforaProtocol,Config,0
traccar,EnforaProtocolEncoder,encodeCommand,Command,0
traccar,EnnfuProtocol,EnnfuProtocol,Config,0
traccar,EnvotechProtocol,EnvotechProtocol,Config,0
traccar,EsealProtocol,EsealProtocol,Config,0
traccar,EsealProtocolEncoder,encodeCommand,Command,1
traccar,EskyProtocol,EskyProtocol,Config,0
traccar,ExtremTracProtocol,ExtremTracProtocol,Config,0
traccar,FifotrackProtocol,FifotrackProtocol,Config,0
traccar,FifotrackProtocolEncoder,formatCommand,Command,1
traccar,FifotrackProtocolEncoder,encodeCommand,Command,1
traccar,FleetGuideProtocol,FleetGuideProtocol,Config,0
traccar,FleetGuideProtocolDecoder,processPosition,Position,0
traccar,FlespiProtocol,FlespiProtocol,Config,0
traccar,FlespiProtocolDecoder,decodePosition,Position,0
traccar,FlespiProtocolDecoder,decodeParam,Position,1
traccar,FlespiProtocolDecoder,decodeUnknownParam,Position,0
traccar,FlexApiProtocol,FlexApiProtocol,Config,0
traccar,FlexCommProtocol,FlexCommProtocol,Config,0
traccar,FlexCommProtocolDecoder,parseSignedValue,Parser,1
traccar,FlexibleReportProtocol,FlexibleReportProtocol,Config,0
traccar,FlextrackProtocol,FlextrackProtocol,Config,0
traccar,FoxProtocol,FoxProtocol,Config,0
traccar,FreedomProtocol,FreedomProtocol,Config,0
traccar,FreematicsProtocol,FreematicsProtocol,Config,0
traccar,FutureWayProtocol,FutureWayProtocol,Config,0
traccar,G1rusProtocol,G1rusProtocol,Config,0
traccar,G1rusProtocolDecoder,decodeRegular,DeviceSession,1
traccar,GalileoProtocol,GalileoProtocol,Config,0
traccar,GalileoProtocolDecoder,decodeTag,Position,0
traccar,GalileoProtocolDecoder,decodeTagOther,Position,0
traccar,GalileoProtocolDecoder,decodeMinimalDataSet,Position,1
traccar,GalileoProtocolEncoder,encodeCommand,Command,1
traccar,GatorProtocol,GatorProtocol,Config,0
traccar,GatorProtocolEncoder,encodeCommand,Command,1
traccar,GenxProtocol,GenxProtocol,Config,0
traccar,Gl100Protocol,Gl100Protocol,Config,0
traccar,Gl200Protocol,Gl200Protocol,Config,0
traccar,Gl200ProtocolDecoder,setInjector,Gl200BinaryProtocolDecoder,0
traccar,Gl200ProtocolDecoder,decode,Gl200TextProtocolDecoder,0
traccar,Gl200ProtocolEncoder,encodeCommand,Command,1
traccar,Gl200TextProtocolDecoder,getDeviceModel,DeviceSession,0
traccar,Gl200TextProtocolDecoder,initPosition,Parser,0
traccar,Gl200TextProtocolDecoder,decodeDeviceTime,Parser,0
traccar,Gl200TextProtocolDecoder,decodeAnalog,Position,0
traccar,Gl200TextProtocolDecoder,skipLocation,Parser,0
traccar,Gl200TextProtocolDecoder,decodeLocation,Parser,0
traccar,Gl200TextProtocolDecoder,decodeLocation,Position,0
traccar,Gl200TextProtocolDecoder,decodeStatus,Position,0
traccar,Gl601Protocol,Gl601Protocol,Config,0
traccar,GlobalSatProtocol,GlobalSatProtocol,Config,0
traccar,GlobalSatProtocolEncoder,encodeCommand,Command,0
traccar,GlobalstarProtocol,GlobalstarProtocol,Config,0
traccar,GnxProtocol,GnxProtocol,Config,0
traccar,GoSafeProtocol,GoSafeProtocol,Config,0
traccar,GoSafeProtocolDecoder,decodeTextFragment,Position,0
traccar,GoSafeProtocolDecoder,decodeTextPosition,DeviceSession,0
traccar,GotopProtocol,GotopProtocol,Config,0
traccar,Gps056Protocol,Gps056Protocol,Config,0
traccar,Gps056ProtocolDecoder,decodeStatus,Position,0
traccar,Gps103Protocol,Gps103Protocol,Config,0
traccar,Gps103ProtocolEncoder,encodeCommand,Command,0
traccar,GpsGateProtocol,GpsGateProtocol,Config,0
traccar,GpsMarkerProtocol,GpsMarkerProtocol,Config,0
traccar,GpsmtaProtocol,GpsmtaProtocol,Config,0
traccar,GranitProtocol,GranitProtocol,Config,0
traccar,GranitProtocolDecoder,decodeStructure,Position,1
traccar,GranitProtocolEncoder,encodeCommand,Command,0
traccar,GranitProtocolSmsEncoder,encodeCommand,Command,1
traccar,Gs100Protocol,Gs100Protocol,Config,0
traccar,Gt02Protocol,Gt02Protocol,Config,0
traccar,Gt06Protocol,Gt06Protocol,Config,0
traccar,Gt06ProtocolDecoder,decodeGps,Position,0
traccar,Gt06ProtocolDecoder,decodeGps,Position,0
traccar,Gt06ProtocolDecoder,decodeLbs,Position,0
traccar,Gt06ProtocolDecoder,decodeStatus,Position,0
traccar,Gt06ProtocolDecoder,decodeDate,DeviceSession,0
traccar,Gt06ProtocolEncoder,encodeCommand,Command,1
traccar,Gt30Protocol,Gt30Protocol,Config,0
traccar,H02Protocol,H02Protocol,Config,0
traccar,H02ProtocolDecoder,processStatus,Position,0
traccar,H02ProtocolEncoder,encodeCommand,Command,0
traccar,H02ProtocolEncoder,encodeCommand,Command,0
traccar,HaicomProtocol,HaicomProtocol,Config,0
traccar,HomtecsProtocol,HomtecsProtocol,Config,0
traccar,HoopoProtocol,HoopoProtocol,Config,0
traccar,HuaShengProtocol,HuaShengProtocol,Config,0
traccar,HuaShengProtocolEncoder,encodeCommand,Command,0
traccar,HuabaoProtocol,HuabaoProtocol,Config,0
traccar,HuabaoProtocolDecoder,decodeAlarm,Position,0
traccar,HuabaoProtocolDecoder,decodeExtension,Position,0
traccar,HuabaoProtocolDecoder,decodeCoordinates,DeviceSession,0
traccar,HuabaoProtocolDecoder,decodeLocation,DeviceSession,1
traccar,HuabaoProtocolDecoder,decodeLocation2,DeviceSession,1
traccar,HuabaoProtocolDecoder,decodeLocationBatch,DeviceSession,0
traccar,HuabaoProtocolDecoder,decodeTransparent,DeviceSession,0
traccar,HuabaoProtocolEncoder,encodeCommand,Command,1
traccar,HunterProProtocol,HunterProProtocol,Config,0
traccar,IdplProtocol,IdplProtocol,Config,0
traccar,IntellitracProtocol,IntellitracProtocol,Config,0
traccar,IotmProtocol,IotmProtocol,Config,0
traccar,IotmProtocolDecoder,decodeSensor,Position,0
traccar,IotmProtocolDecoder,decode,DeviceSession,1
traccar,ItsProtocol,ItsProtocol,Config,0
traccar,ItsProtocolEncoder,encodeCommand,Command,0
traccar,Ivt401Protocol,Ivt401Protocol,Config,0
traccar,JidoProtocol,JidoProtocol,Config,0
traccar,JpKorjarProtocol,JpKorjarProtocol,Config,0
traccar,Jt600Protocol,Jt600Protocol,Config,0
traccar,Jt600ProtocolDecoder,decodeStatus,Position,1
traccar,Jt600ProtocolDecoder,decodeBinaryLocation,Position,1
traccar,Jt600ProtocolEncoder,encodeCommand,Command,1
traccar,KenjiProtocol,KenjiProtocol,Config,0
traccar,KhdProtocol,KhdProtocol,Config,0
traccar,KhdProtocolDecoder,decodeAlarmStatus,Position,0
traccar,KhdProtocolEncoder,encodeCommand,Command,0
traccar,L100Protocol,L100Protocol,Config,0
traccar,LaipacProtocol,LaipacProtocol,Config,0
traccar,LaipacProtocolDecoder,decodeEvent,Position,0
traccar,LaipacProtocolEncoder,formatCommand,Command,0
traccar,LaipacProtocolEncoder,encodeCommand,Command,1
traccar,LeafSpyProtocol,LeafSpyProtocol,Config,0
traccar,M2cProtocol,M2cProtocol,Config,0
traccar,M2mProtocol,M2mProtocol,Config,0
traccar,MaestroProtocol,MaestroProtocol,Config,0
traccar,ManPowerProtocol,ManPowerProtocol,Config,0
traccar,Mavlink2Protocol,Mavlink2Protocol,Config,0
traccar,MegastekProtocol,MegastekProtocol,Config,0
traccar,MegastekProtocolDecoder,parseLocation,Position,1
traccar,MeiligaoProtocol,MeiligaoProtocol,Config,0
traccar,MeiligaoProtocolDecoder,decodeRegular,Position,1
traccar,MeiligaoProtocolDecoder,decodeRfid,Position,1
traccar,MeiligaoProtocolDecoder,decodeObd,Position,1
traccar,MeiligaoProtocolDecoder,decodeObdA,Position,1
traccar,MeiligaoProtocolDecoder,decodeDtc,Position,1
traccar,MeiligaoProtocolDecoder,decodeRetransmission,DeviceSession,0
traccar,MeiligaoProtocolEncoder,encodeCommand,Command,1
traccar,MeitrackProtocol,MeitrackProtocol,Config,0
traccar,MeitrackProtocolDecoder,decodeDataFields,Position,0
traccar,MeitrackProtocolEncoder,formatCommand,Command,1
traccar,MeitrackProtocolEncoder,encodeCommand,Command,1
traccar,MictrackProtocol,MictrackProtocol,Config,0
traccar,MictrackProtocolDecoder,decodeLocation,Position,1
traccar,MictrackProtocolDecoder,decodeCell,Network,0
traccar,MictrackProtocolDecoder,decodeWifi,Network,0
traccar,MictrackProtocolDecoder,decodeNetwork,Position,1
traccar,MictrackProtocolDecoder,decodeStatus,Position,1
traccar,MilesmateProtocol,MilesmateProtocol,Config,0
traccar,MiniFinderProtocol,MiniFinderProtocol,Config,0
traccar,MiniFinderProtocolDecoder,decodeFix,Parser,1
traccar,MiniFinderProtocolDecoder,decodeFlags,Position,1
traccar,MiniFinderProtocolDecoder,decodeState,Parser,1
traccar,MiniFinderProtocolEncoder,encodeCommand,Command,1
traccar,Minifinder2Protocol,Minifinder2Protocol,Config,0
traccar,Minifinder2ProtocolEncoder,encodeCommand,Command,0
traccar,MobilogixProtocol,MobilogixProtocol,Config,0
traccar,MobilogixProtocolEncoder,encodeCommand,Command,0
traccar,MobilogixProtocolEncoder,encodeCommand,Command,0
traccar,MoovboxProtocol,MoovboxProtocol,Config,0
traccar,MotorProtocol,MotorProtocol,Config,0
traccar,Mta6Protocol,Mta6Protocol,Config,0
traccar,Mta6ProtocolDecoder,parseFormatA,DeviceSession,0
traccar,Mta6ProtocolDecoder,parseFormatA1,DeviceSession,0
traccar,MtxProtocol,MtxProtocol,Config,0
traccar,MxtProtocol,MxtProtocol,Config,0
traccar,NavigilProtocol,NavigilProtocol,Config,0
traccar,NavigilProtocolDecoder,parseUnitReport,DeviceSession,0
traccar,NavigilProtocolDecoder,parseTg2Report,DeviceSession,0
traccar,NavigilProtocolDecoder,parsePositionReport,DeviceSession,0
traccar,NavigilProtocolDecoder,parsePositionReport2,DeviceSession,0
traccar,NavigilProtocolDecoder,parseSnapshot4,DeviceSession,0
traccar,NavigilProtocolDecoder,parseTrackingData,DeviceSession,0
traccar,NavisProtocol,NavisProtocol,Config,0
traccar,NavisProtocolDecoder,parseNtcbPosition,DeviceSession,0
traccar,NavisProtocolDecoder,processNtcbSingle,DeviceSession,0
traccar,NavisProtocolDecoder,processNtcbArray,DeviceSession,0
traccar,NavisProtocolDecoder,parseFlexPosition,DeviceSession,0
traccar,NavisProtocolDecoder,parseFlex20Position,DeviceSession,0
traccar,NavisProtocolDecoder,processFlexSingle,DeviceSession,0
traccar,NavisProtocolDecoder,processFlexArray,DeviceSession,0
traccar,NavisetProtocol,NavisetProtocol,Config,0
traccar,NavtelecomProtocol,NavtelecomProtocol,Config,0
traccar,NavtelecomProtocolEncoder,encodeCommand,Command,1
traccar,NdtpV6Protocol,NdtpV6Protocol,Config,0
traccar,NdtpV6ProtocolDecoder,decodeData,Position,0
traccar,NdtpV6ProtocolEncoder,encodeCommand,Command,0
traccar,NeosProtocol,NeosProtocol,Config,0
traccar,NetProtocol,NetProtocol,Config,0
traccar,NiotProtocol,NiotProtocol,Config,0
traccar,NoranProtocol,NoranProtocol,Config,0
traccar,NoranProtocolEncoder,encodeCommand,Command,1
traccar,NtoProtocol,NtoProtocol,Config,0
traccar,NvsProtocol,NvsProtocol,Config,0
traccar,NyitechProtocol,NyitechProtocol,Config,0
traccar,NyitechProtocolDecoder,decodeLocation,Position,0
traccar,ObdDongleProtocol,ObdDongleProtocol,Config,0
traccar,OigoProtocol,OigoProtocol,Config,0
traccar,OkoProtocol,OkoProtocol,Config,0
traccar,OkoProtocolDecoder,decodeVoltage,Parser,0
traccar,OmnicommProtocol,OmnicommProtocol,Config,0
traccar,OpenGtsProtocol,OpenGtsProtocol,Config,0
traccar,OrbcommProtocol,OrbcommProtocol,Config,0
traccar,OrbcommProtocolPoller,OrbcommProtocolPoller,Config,0
traccar,OrionProtocol,OrionProtocol,Config,0
traccar,OsmAndProtocol,OsmAndProtocol,Config,0
traccar,OutsafeProtocol,OutsafeProtocol,Config,0
traccar,OutsafeProtocolDecoder,decodeUnknownParam,Position,0
traccar,OwnTracksProtocol,OwnTracksProtocol,Config,0
traccar,OwnTracksProtocolDecoder,decodeAlarm,Position,0
traccar,PacificTrackProtocol,PacificTrackProtocol,Config,0
traccar,PathAwayProtocol,PathAwayProtocol,Config,0
traccar,PiligrimProtocol,PiligrimProtocol,Config,0
traccar,PluginProtocol,PluginProtocol,Config,0
traccar,PolteProtocol,PolteProtocol,Config,0
traccar,PortmanProtocol,PortmanProtocol,Config,0
traccar,PortmanProtocolEncoder,encodeCommand,Command,1
traccar,PretraceProtocol,PretraceProtocol,Config,0
traccar,PretraceProtocolEncoder,encodeCommand,Command,1
traccar,PricolProtocol,PricolProtocol,Config,0
traccar,ProgressProtocol,ProgressProtocol,Config,0
traccar,PstProtocol,PstProtocol,Config,0
traccar,PstProtocolEncoder,encodeCommand,Command,1
traccar,Pt215Protocol,Pt215Protocol,Config,0
traccar,Pt3000Protocol,Pt3000Protocol,Config,0
traccar,Pt502Protocol,Pt502Protocol,Config,0
traccar,Pt502ProtocolEncoder,formatCommand,Command,1
traccar,Pt502ProtocolEncoder,encodeCommand,Command,1
traccar,Pt60Protocol,Pt60Protocol,Config,0
traccar,PuiProtocol,PuiProtocol,Config,0
traccar,PuiProtocolDecoder,decode,DeviceSession,0
traccar,R12wProtocol,R12wProtocol,Config,0
traccar,RaceDynamicsProtocol,RaceDynamicsProtocol,Config,0
traccar,RadarProtocol,RadarProtocol,Config,0
traccar,RamacProtocol,RamacProtocol,Config,0
traccar,RaveonProtocol,RaveonProtocol,Config,0
traccar,RecodaProtocol,RecodaProtocol,Config,0
traccar,RetranslatorProtocol,RetranslatorProtocol,Config,0
traccar,RfTrackProtocol,RfTrackProtocol,Config,0
traccar,RitiProtocol,RitiProtocol,Config,0
traccar,RoboTrackProtocol,RoboTrackProtocol,Config,0
traccar,RstProtocol,RstProtocol,Config,0
traccar,RuptelaProtocol,RuptelaProtocol,Config,0
traccar,RuptelaProtocolDecoder,decodeCommandResponse,DeviceSession,0
traccar,RuptelaProtocolDecoder,decodeDriver,Position,1
traccar,RuptelaProtocolDecoder,decodeParameter,Position,0
traccar,RuptelaProtocolEncoder,encodeCommand,Command,1
traccar,S168Protocol,S168Protocol,Config,0
traccar,SabertekProtocol,SabertekProtocol,Config,0
traccar,SanavProtocol,SanavProtocol,Config,0
traccar,SanulProtocol,SanulProtocol,Config,0
traccar,SatsolProtocol,SatsolProtocol,Config,0
traccar,SigfoxProtocol,SigfoxProtocol,Config,0
traccar,SiwiProtocol,SiwiProtocol,Config,0
traccar,SkypatrolProtocol,SkypatrolProtocol,Config,0
traccar,SmartSoleProtocol,SmartSoleProtocol,Config,0
traccar,SmokeyProtocol,SmokeyProtocol,Config,0
traccar,SnapperProtocol,SnapperProtocol,Config,0
traccar,SnapperProtocolDecoder,decodeEvents,Position,0
traccar,SnapperProtocolDecoder,decodeTechInfo,Position,0
traccar,SnapperProtocolDecoder,decodeGpsData,Position,1
traccar,SolarPoweredProtocol,SolarPoweredProtocol,Config,0
traccar,SpotProtocol,SpotProtocol,Config,0
traccar,StarLinkProtocol,StarLinkProtocol,Config,0
traccar,StarcomProtocol,StarcomProtocol,Config,0
traccar,StarcomProtocolDecoder,StarcomProtocolDecoder,StarcomProtocol,0
traccar,StartekProtocol,StartekProtocol,Config,0
traccar,StartekProtocolDecoder,decodePosition,DeviceSession,0
traccar,StartekProtocolDecoder,decodeSerial,DeviceSession,0
traccar,StartekProtocolEncoder,formatCommand,Command,1
traccar,StartekProtocolEncoder,encodeCommand,Command,1
traccar,StbProtocol,StbProtocol,Config,0
traccar,Stl060Protocol,Stl060Protocol,Config,0
traccar,SuntechProtocol,SuntechProtocol,Config,0
traccar,SuntechProtocolDecoder,decodeSerialData,Position,0
traccar,SuntechProtocolEncoder,encodeCommand,Command,0
traccar,SuntechProtocolEncoder,encodeUniversalCommand,Command,1
traccar,SuntechProtocolEncoder,encodeLegacyCommand,Command,1
traccar,SupermateProtocol,SupermateProtocol,Config,0
traccar,SviasProtocol,SviasProtocol,Config,0
traccar,SviasProtocolEncoder,encodeCommand,Command,1
traccar,SwiftechProtocol,SwiftechProtocol,Config,0
traccar,T55Protocol,T55Protocol,Config,0
traccar,T55ProtocolDecoder,decodeGprmc,Position,0
traccar,T55ProtocolDecoder,decodeGpgga,Position,0
traccar,T55ProtocolDecoder,decodeGprma,Position,0
traccar,T55ProtocolDecoder,decodeTrccr,Position,0
traccar,T55ProtocolDecoder,decodeGpiop,Position,0
traccar,T55ProtocolDecoder,decodeQze,Position,0
traccar,T55ProtocolDecoder,decodeGptxt,Position,0
traccar,T55ProtocolDecoder,decodePubx,Position,0
traccar,T55ProtocolDecoder,decode,Position,0
traccar,T57Protocol,T57Protocol,Config,0
traccar,T622IridiumProtocol,T622IridiumProtocol,Config,0
traccar,T800xProtocol,T800xProtocol,Config,0
traccar,T800xProtocolDecoder,decodeBle,DeviceSession,0
traccar,T800xProtocolDecoder,decodePosition,DeviceSession,0
traccar,T800xProtocolEncoder,encodeContent,Command,0
traccar,T800xProtocolEncoder,encodeCommand,Command,0
traccar,TaipProtocol,TaipProtocol,Config,0
traccar,TaipProtocolDecoder,decodeAttributes,Position,0
traccar,TechTltProtocol,TechTltProtocol,Config,0
traccar,TechtoCruzProtocol,TechtoCruzProtocol,Config,0
traccar,TekProtocol,TekProtocol,Config,0
traccar,TelemaxProtocol,TelemaxProtocol,Config,0
traccar,TelicProtocol,TelicProtocol,Config,0
traccar,TeltonikaProtocol,TeltonikaProtocol,Config,0
traccar,TeltonikaProtocolDecoder,decodeSerial,Position,0
traccar,TeltonikaProtocolDecoder,decodeGh3000Parameter,Position,0
